time,voltage
2.3012468788E-03,3.948900E-01
2.3012718788E-03,3.943000E-01
2.3012968788E-03,3.935400E-01
2.3013218788E-03,3.927800E-01
2.3013468788E-03,3.919300E-01
2.3013718788E-03,3.910000E-01
2.3013968788E-03,3.899000E-01
2.3014218788E-03,3.887200E-01
2.3014468788E-03,3.877900E-01
2.3014718788E-03,3.869400E-01
2.3014968788E-03,3.863500E-01
2.3015218788E-03,3.857600E-01
2.3015468788E-03,3.852500E-01
2.3015718788E-03,3.847400E-01
2.3015968788E-03,3.842300E-01
2.3016218788E-03,3.837300E-01
2.3016468788E-03,3.832200E-01
2.3016718788E-03,3.826300E-01
2.3016968788E-03,3.818700E-01
2.3017218788E-03,3.810200E-01
2.3017468788E-03,3.800100E-01
2.3017718788E-03,3.790700E-01
2.3017968788E-03,3.782300E-01
2.3018218788E-03,3.774700E-01
2.3018468788E-03,3.767900E-01
2.3018718788E-03,3.762000E-01
2.3018968788E-03,3.756100E-01
2.3019218788E-03,3.749300E-01
2.3019468788E-03,3.742500E-01
2.3019718788E-03,3.734900E-01
2.3019968788E-03,3.726500E-01
2.3020218788E-03,3.716300E-01
2.3020468788E-03,3.706100E-01
2.3020718788E-03,3.694300E-01
2.3020968788E-03,3.683300E-01
2.3021218788E-03,3.672300E-01
2.3021468788E-03,3.661300E-01
2.3021718788E-03,3.650300E-01
2.3021968788E-03,3.641000E-01
2.3022218788E-03,3.631700E-01
2.3022468788E-03,3.622400E-01
2.3022718788E-03,3.613900E-01
2.3022968788E-03,3.605500E-01
2.3023218788E-03,3.597900E-01
2.3023468788E-03,3.590300E-01
2.3023718788E-03,3.581800E-01
2.3023968788E-03,3.572500E-01
2.3024218788E-03,3.563200E-01
2.3024468788E-03,3.553900E-01
2.3024718788E-03,3.544600E-01
2.3024968788E-03,3.534400E-01
2.3025218788E-03,3.525100E-01
2.3025468788E-03,3.515800E-01
2.3025718788E-03,3.508200E-01
2.3025968788E-03,3.500600E-01
2.3026218788E-03,3.492100E-01
2.3026468788E-03,3.482000E-01
2.3026718788E-03,3.471800E-01
2.3026968788E-03,3.461700E-01
2.3027218788E-03,3.454100E-01
2.3027468788E-03,3.446400E-01
2.3027718788E-03,3.439700E-01
2.3027968788E-03,3.432100E-01
2.3028218788E-03,3.422800E-01
2.3028468788E-03,3.412600E-01
2.3028718788E-03,3.402500E-01
2.3028968788E-03,3.392300E-01
2.3029218788E-03,3.382100E-01
2.3029468788E-03,3.371100E-01
2.3029718788E-03,3.361000E-01
2.3029968788E-03,3.350800E-01
2.3030218788E-03,3.340700E-01
2.3030468788E-03,3.331400E-01
2.3030718788E-03,3.321200E-01
2.3030968788E-03,3.311900E-01
2.3031218788E-03,3.302600E-01
2.3031468788E-03,3.292500E-01
2.3031718788E-03,3.282300E-01
2.3031968788E-03,3.271300E-01
2.3032218788E-03,3.260300E-01
2.3032468788E-03,3.249300E-01
2.3032718788E-03,3.237500E-01
2.3032968788E-03,3.225600E-01
2.3033218788E-03,3.213000E-01
2.3033468788E-03,3.201100E-01
2.3033718788E-03,3.188400E-01
2.3033968788E-03,3.178300E-01
2.3034218788E-03,3.169000E-01
2.3034468788E-03,3.159700E-01
2.3034718788E-03,3.151200E-01
2.3034968788E-03,3.141000E-01
2.3035218788E-03,3.130900E-01
2.3035468788E-03,3.119900E-01
2.3035718788E-03,3.108900E-01
2.3035968788E-03,3.098800E-01
2.3036218788E-03,3.086900E-01
2.3036468788E-03,3.074200E-01
2.3036718788E-03,3.060700E-01
2.3036968788E-03,3.045500E-01
2.3037218788E-03,3.030200E-01
2.3037468788E-03,3.015800E-01
2.3037718788E-03,3.003200E-01
2.3037968788E-03,2.989600E-01
2.3038218788E-03,2.976900E-01
2.3038468788E-03,2.963400E-01
2.3038718788E-03,2.949900E-01
2.3038968788E-03,2.937200E-01
2.3039218788E-03,2.926200E-01
2.3039468788E-03,2.916000E-01
2.3039718788E-03,2.906700E-01
2.3039968788E-03,2.898300E-01
2.3040218788E-03,2.890600E-01
2.3040468788E-03,2.881300E-01
2.3040718788E-03,2.871200E-01
2.3040968788E-03,2.858500E-01
2.3041218788E-03,2.844100E-01
2.3041468788E-03,2.829700E-01
2.3041718788E-03,2.817000E-01
2.3041968788E-03,2.805200E-01
2.3042218788E-03,2.792500E-01
2.3042468788E-03,2.779800E-01
2.3042718788E-03,2.766300E-01
2.3042968788E-03,2.751100E-01
2.3043218788E-03,2.734100E-01
2.3043468788E-03,2.718100E-01
2.3043718788E-03,2.702800E-01
2.3043968788E-03,2.687600E-01
2.3044218788E-03,2.673200E-01
2.3044468788E-03,2.658900E-01
2.3044718788E-03,2.645300E-01
2.3044968788E-03,2.632600E-01
2.3045218788E-03,2.622500E-01
2.3045468788E-03,2.613200E-01
2.3045718788E-03,2.604700E-01
2.3045968788E-03,2.595400E-01
2.3046218788E-03,2.585300E-01
2.3046468788E-03,2.574300E-01
2.3046718788E-03,2.563300E-01
2.3046968788E-03,2.553100E-01
2.3047218788E-03,2.543000E-01
2.3047468788E-03,2.532000E-01
2.3047718788E-03,2.521000E-01
2.3047968788E-03,2.510000E-01
2.3048218788E-03,2.498100E-01
2.3048468788E-03,2.486300E-01
2.3048718788E-03,2.471900E-01
2.3048968788E-03,2.456700E-01
2.3049218788E-03,2.441400E-01
2.3049468788E-03,2.427100E-01
2.3049718788E-03,2.413500E-01
2.3049968788E-03,2.400000E-01
2.3050218788E-03,2.386500E-01
2.3050468788E-03,2.372900E-01
2.3050718788E-03,2.358500E-01
2.3050968788E-03,2.345000E-01
2.3051218788E-03,2.332300E-01
2.3051468788E-03,2.322200E-01
2.3051718788E-03,2.312000E-01
2.3051968788E-03,2.301900E-01
2.3052218788E-03,2.292600E-01
2.3052468788E-03,2.282400E-01
2.3052718788E-03,2.271400E-01
2.3052968788E-03,2.258700E-01
2.3053218788E-03,2.245200E-01
2.3053468788E-03,2.230800E-01
2.3053718788E-03,2.216400E-01
2.3053968788E-03,2.202000E-01
2.3054218788E-03,2.189300E-01
2.3054468788E-03,2.176700E-01
2.3054718788E-03,2.164000E-01
2.3054968788E-03,2.150400E-01
2.3055218788E-03,2.136000E-01
2.3055468788E-03,2.120800E-01
2.3055718788E-03,2.105600E-01
2.3055968788E-03,2.090400E-01
2.3056218788E-03,2.075100E-01
2.3056468788E-03,2.059900E-01
2.3056718788E-03,2.047200E-01
2.3056968788E-03,2.034500E-01
2.3057218788E-03,2.022700E-01
2.3057468788E-03,2.011700E-01
2.3057718788E-03,2.001500E-01
2.3057968788E-03,1.991400E-01
2.3058218788E-03,1.980400E-01
2.3058468788E-03,1.967700E-01
2.3058718788E-03,1.953300E-01
2.3058968788E-03,1.939800E-01
2.3059218788E-03,1.925400E-01
2.3059468788E-03,1.912700E-01
2.3059718788E-03,1.900900E-01
2.3059968788E-03,1.889900E-01
2.3060218788E-03,1.877200E-01
2.3060468788E-03,1.864500E-01
2.3060718788E-03,1.851800E-01
2.3060968788E-03,1.841700E-01
2.3061218788E-03,1.832300E-01
2.3061468788E-03,1.825600E-01
2.3061718788E-03,1.818800E-01
2.3061968788E-03,1.811200E-01
2.3062218788E-03,1.801900E-01
2.3062468788E-03,1.789200E-01
2.3062718788E-03,1.774800E-01
2.3062968788E-03,1.757900E-01
2.3063218788E-03,1.740100E-01
2.3063468788E-03,1.723200E-01
2.3063718788E-03,1.706300E-01
2.3063968788E-03,1.691100E-01
2.3064218788E-03,1.676700E-01
2.3064468788E-03,1.664000E-01
2.3064718788E-03,1.652200E-01
2.3064968788E-03,1.640300E-01
2.3065218788E-03,1.626800E-01
2.3065468788E-03,1.613200E-01
2.3065718788E-03,1.600600E-01
2.3065968788E-03,1.587900E-01
2.3066218788E-03,1.576000E-01
2.3066468788E-03,1.565000E-01
2.3066718788E-03,1.554000E-01
2.3066968788E-03,1.544700E-01
2.3067218788E-03,1.535400E-01
2.3067468788E-03,1.527000E-01
2.3067718788E-03,1.517700E-01
2.3067968788E-03,1.507500E-01
2.3068218788E-03,1.497300E-01
2.3068468788E-03,1.486400E-01
2.3068718788E-03,1.475400E-01
2.3068968788E-03,1.463500E-01
2.3069218788E-03,1.451700E-01
2.3069468788E-03,1.439800E-01
2.3069718788E-03,1.427100E-01
2.3069968788E-03,1.412800E-01
2.3070218788E-03,1.398400E-01
2.3070468788E-03,1.384000E-01
2.3070718788E-03,1.370500E-01
2.3070968788E-03,1.358600E-01
2.3071218788E-03,1.349300E-01
2.3071468788E-03,1.340000E-01
2.3071718788E-03,1.331500E-01
2.3071968788E-03,1.320500E-01
2.3072218788E-03,1.308700E-01
2.3072468788E-03,1.295200E-01
2.3072718788E-03,1.280800E-01
2.3072968788E-03,1.267200E-01
2.3073218788E-03,1.253700E-01
2.3073468788E-03,1.241000E-01
2.3073718788E-03,1.228300E-01
2.3073968788E-03,1.216500E-01
2.3074218788E-03,1.203800E-01
2.3074468788E-03,1.191100E-01
2.3074718788E-03,1.179300E-01
2.3074968788E-03,1.167400E-01
2.3075218788E-03,1.157300E-01
2.3075468788E-03,1.147100E-01
2.3075718788E-03,1.137800E-01
2.3075968788E-03,1.128500E-01
2.3076218788E-03,1.119200E-01
2.3076468788E-03,1.110700E-01
2.3076718788E-03,1.102300E-01
2.3076968788E-03,1.093000E-01
2.3077218788E-03,1.082000E-01
2.3077468788E-03,1.070100E-01
2.3077718788E-03,1.057400E-01
2.3077968788E-03,1.044800E-01
2.3078218788E-03,1.032900E-01
2.3078468788E-03,1.021900E-01
2.3078718788E-03,1.012600E-01
2.3078968788E-03,1.003300E-01
2.3079218788E-03,9.940000E-02
2.3079468788E-03,9.839000E-02
2.3079718788E-03,9.737000E-02
2.3079968788E-03,9.619000E-02
2.3080218788E-03,9.483000E-02
2.3080468788E-03,9.348000E-02
2.3080718788E-03,9.196000E-02
2.3080968788E-03,9.052000E-02
2.3081218788E-03,8.916000E-02
2.3081468788E-03,8.790000E-02
2.3081718788E-03,8.680000E-02
2.3081968788E-03,8.578000E-02
2.3082218788E-03,8.477000E-02
2.3082468788E-03,8.375000E-02
2.3082718788E-03,8.265000E-02
2.3082968788E-03,8.172000E-02
2.3083218788E-03,8.079000E-02
2.3083468788E-03,7.994000E-02
2.3083718788E-03,7.901000E-02
2.3083968788E-03,7.800000E-02
2.3084218788E-03,7.690000E-02
2.3084468788E-03,7.563000E-02
2.3084718788E-03,7.428000E-02
2.3084968788E-03,7.301000E-02
2.3085218788E-03,7.191000E-02
2.3085468788E-03,7.089000E-02
2.3085718788E-03,7.005000E-02
2.3085968788E-03,6.920000E-02
2.3086218788E-03,6.844000E-02
2.3086468788E-03,6.768000E-02
2.3086718788E-03,6.683000E-02
2.3086968788E-03,6.607000E-02
2.3087218788E-03,6.522000E-02
2.3087468788E-03,6.446000E-02
2.3087718788E-03,6.362000E-02
2.3087968788E-03,6.269000E-02
2.3088218788E-03,6.176000E-02
2.3088468788E-03,6.091000E-02
2.3088718788E-03,6.006000E-02
2.3088968788E-03,5.930000E-02
2.3089218788E-03,5.854000E-02
2.3089468788E-03,5.761000E-02
2.3089718788E-03,5.659000E-02
2.3089968788E-03,5.558000E-02
2.3090218788E-03,5.456000E-02
2.3090468788E-03,5.380000E-02
2.3090718788E-03,5.313000E-02
2.3090968788E-03,5.253000E-02
2.3091218788E-03,5.194000E-02
2.3091468788E-03,5.118000E-02
2.3091718788E-03,5.042000E-02
2.3091968788E-03,4.957000E-02
2.3092218788E-03,4.873000E-02
2.3092468788E-03,4.797000E-02
2.3092718788E-03,4.720000E-02
2.3092968788E-03,4.636000E-02
2.3093218788E-03,4.560000E-02
2.3093468788E-03,4.484000E-02
2.3093718788E-03,4.416000E-02
2.3093968788E-03,4.340000E-02
2.3094218788E-03,4.264000E-02
2.3094468788E-03,4.188000E-02
2.3094718788E-03,4.111000E-02
2.3094968788E-03,4.044000E-02
2.3095218788E-03,3.984000E-02
2.3095468788E-03,3.934000E-02
2.3095718788E-03,3.883000E-02
2.3095968788E-03,3.832000E-02
2.3096218788E-03,3.781000E-02
2.3096468788E-03,3.731000E-02
2.3096718788E-03,3.680000E-02
2.3096968788E-03,3.629000E-02
2.3097218788E-03,3.570000E-02
2.3097468788E-03,3.511000E-02
2.3097718788E-03,3.452000E-02
2.3097968788E-03,3.384000E-02
2.3098218788E-03,3.325000E-02
2.3098468788E-03,3.248000E-02
2.3098718788E-03,3.181000E-02
2.3098968788E-03,3.113000E-02
2.3099218788E-03,3.054000E-02
2.3099468788E-03,3.012000E-02
2.3099718788E-03,2.986000E-02
2.3099968788E-03,2.978000E-02
2.3100218788E-03,2.978000E-02
2.3100468788E-03,2.978000E-02
2.3100718788E-03,2.969000E-02
2.3100968788E-03,2.952000E-02
2.3101218788E-03,2.919000E-02
2.3101468788E-03,2.868000E-02
2.3101718788E-03,2.817000E-02
2.3101968788E-03,2.766000E-02
2.3102218788E-03,2.741000E-02
2.3102468788E-03,2.741000E-02
2.3102718788E-03,2.749000E-02
2.3102968788E-03,2.766000E-02
2.3103218788E-03,2.775000E-02
2.3103468788E-03,2.775000E-02
2.3103718788E-03,2.758000E-02
2.3103968788E-03,2.724000E-02
2.3104218788E-03,2.690000E-02
2.3104468788E-03,2.656000E-02
2.3104718788E-03,2.622000E-02
2.3104968788E-03,2.597000E-02
2.3105218788E-03,2.572000E-02
2.3105468788E-03,2.555000E-02
2.3105718788E-03,2.529000E-02
2.3105968788E-03,2.521000E-02
2.3106218788E-03,2.513000E-02
2.3106468788E-03,2.504000E-02
2.3106718788E-03,2.513000E-02
2.3106968788E-03,2.521000E-02
2.3107218788E-03,2.521000E-02
2.3107468788E-03,2.513000E-02
2.3107718788E-03,2.513000E-02
2.3107968788E-03,2.504000E-02
2.3108218788E-03,2.496000E-02
2.3108468788E-03,2.487000E-02
2.3108718788E-03,2.487000E-02
2.3108968788E-03,2.487000E-02
2.3109218788E-03,2.487000E-02
2.3109468788E-03,2.487000E-02
2.3109718788E-03,2.470000E-02
2.3109968788E-03,2.445000E-02
2.3110218788E-03,2.419000E-02
2.3110468788E-03,2.403000E-02
2.3110718788E-03,2.386000E-02
2.3110968788E-03,2.377000E-02
2.3111218788E-03,2.369000E-02
2.3111468788E-03,2.360000E-02
2.3111718788E-03,2.352000E-02
2.3111968788E-03,2.343000E-02
2.3112218788E-03,2.343000E-02
2.3112468788E-03,2.343000E-02
2.3112718788E-03,2.352000E-02
2.3112968788E-03,2.369000E-02
2.3113218788E-03,2.377000E-02
2.3113468788E-03,2.394000E-02
2.3113718788E-03,2.403000E-02
2.3113968788E-03,2.411000E-02
2.3114218788E-03,2.419000E-02
2.3114468788E-03,2.411000E-02
2.3114718788E-03,2.411000E-02
2.3114968788E-03,2.419000E-02
2.3115218788E-03,2.419000E-02
2.3115468788E-03,2.428000E-02
2.3115718788E-03,2.428000E-02
2.3115968788E-03,2.428000E-02
2.3116218788E-03,2.411000E-02
2.3116468788E-03,2.403000E-02
2.3116718788E-03,2.386000E-02
2.3116968788E-03,2.386000E-02
2.3117218788E-03,2.386000E-02
2.3117468788E-03,2.394000E-02
2.3117718788E-03,2.411000E-02
2.3117968788E-03,2.428000E-02
2.3118218788E-03,2.428000E-02
2.3118468788E-03,2.428000E-02
2.3118718788E-03,2.403000E-02
2.3118968788E-03,2.377000E-02
2.3119218788E-03,2.352000E-02
2.3119468788E-03,2.335000E-02
2.3119718788E-03,2.326000E-02
2.3119968788E-03,2.318000E-02
2.3120218788E-03,2.301000E-02
2.3120468788E-03,2.284000E-02
2.3120718788E-03,2.267000E-02
2.3120968788E-03,2.259000E-02
2.3121218788E-03,2.250000E-02
2.3121468788E-03,2.250000E-02
2.3121718788E-03,2.259000E-02
2.3121968788E-03,2.267000E-02
2.3122218788E-03,2.284000E-02
2.3122468788E-03,2.301000E-02
2.3122718788E-03,2.309000E-02
2.3122968788E-03,2.318000E-02
2.3123218788E-03,2.335000E-02
2.3123468788E-03,2.352000E-02
2.3123718788E-03,2.386000E-02
2.3123968788E-03,2.411000E-02
2.3124218788E-03,2.436000E-02
2.3124468788E-03,2.453000E-02
2.3124718788E-03,2.462000E-02
2.3124968788E-03,2.462000E-02
2.3125218788E-03,2.453000E-02
2.3125468788E-03,2.453000E-02
2.3125718788E-03,2.445000E-02
2.3125968788E-03,2.436000E-02
2.3126218788E-03,2.436000E-02
2.3126468788E-03,2.428000E-02
2.3126718788E-03,2.428000E-02
2.3126968788E-03,2.436000E-02
2.3127218788E-03,2.453000E-02
2.3127468788E-03,2.470000E-02
2.3127718788E-03,2.504000E-02
2.3127968788E-03,2.529000E-02
2.3128218788E-03,2.555000E-02
2.3128468788E-03,2.572000E-02
2.3128718788E-03,2.589000E-02
2.3128968788E-03,2.606000E-02
2.3129218788E-03,2.622000E-02
2.3129468788E-03,2.656000E-02
2.3129718788E-03,2.673000E-02
2.3129968788E-03,2.699000E-02
2.3130218788E-03,2.707000E-02
2.3130468788E-03,2.707000E-02
2.3130718788E-03,2.699000E-02
2.3130968788E-03,2.699000E-02
2.3131218788E-03,2.716000E-02
2.3131468788E-03,2.741000E-02
2.3131718788E-03,2.783000E-02
2.3131968788E-03,2.826000E-02
2.3132218788E-03,2.868000E-02
2.3132468788E-03,2.910000E-02
2.3132718788E-03,2.952000E-02
2.3132968788E-03,2.986000E-02
2.3133218788E-03,3.012000E-02
2.3133468788E-03,3.029000E-02
2.3133718788E-03,3.037000E-02
2.3133968788E-03,3.054000E-02
2.3134218788E-03,3.071000E-02
2.3134468788E-03,3.088000E-02
2.3134718788E-03,3.113000E-02
2.3134968788E-03,3.139000E-02
2.3135218788E-03,3.181000E-02
2.3135468788E-03,3.223000E-02
2.3135718788E-03,3.282000E-02
2.3135968788E-03,3.333000E-02
2.3136218788E-03,3.392000E-02
2.3136468788E-03,3.460000E-02
2.3136718788E-03,3.528000E-02
2.3136968788E-03,3.587000E-02
2.3137218788E-03,3.638000E-02
2.3137468788E-03,3.671000E-02
2.3137718788E-03,3.705000E-02
2.3137968788E-03,3.731000E-02
2.3138218788E-03,3.765000E-02
2.3138468788E-03,3.807000E-02
2.3138718788E-03,3.849000E-02
2.3138968788E-03,3.908000E-02
2.3139218788E-03,3.976000E-02
2.3139468788E-03,4.044000E-02
2.3139718788E-03,4.120000E-02
2.3139968788E-03,4.204000E-02
2.3140218788E-03,4.281000E-02
2.3140468788E-03,4.348000E-02
2.3140718788E-03,4.416000E-02
2.3140968788E-03,4.484000E-02
2.3141218788E-03,4.551000E-02
2.3141468788E-03,4.627000E-02
2.3141718788E-03,4.704000E-02
2.3141968788E-03,4.780000E-02
2.3142218788E-03,4.847000E-02
2.3142468788E-03,4.915000E-02
2.3142718788E-03,4.991000E-02
2.3142968788E-03,5.076000E-02
2.3143218788E-03,5.160000E-02
2.3143468788E-03,5.245000E-02
2.3143718788E-03,5.338000E-02
2.3143968788E-03,5.448000E-02
2.3144218788E-03,5.541000E-02
2.3144468788E-03,5.626000E-02
2.3144718788E-03,5.693000E-02
2.3144968788E-03,5.736000E-02
2.3145218788E-03,5.769000E-02
2.3145468788E-03,5.812000E-02
2.3145718788E-03,5.871000E-02
2.3145968788E-03,5.956000E-02
2.3146218788E-03,6.049000E-02
2.3146468788E-03,6.159000E-02
2.3146718788E-03,6.260000E-02
2.3146968788E-03,6.379000E-02
2.3147218788E-03,6.497000E-02
2.3147468788E-03,6.615000E-02
2.3147718788E-03,6.742000E-02
2.3147968788E-03,6.869000E-02
2.3148218788E-03,6.988000E-02
2.3148468788E-03,7.098000E-02
2.3148718788E-03,7.191000E-02
2.3148968788E-03,7.275000E-02
2.3149218788E-03,7.351000E-02
2.3149468788E-03,7.444000E-02
2.3149718788E-03,7.529000E-02
2.3149968788E-03,7.622000E-02
2.3150218788E-03,7.715000E-02
2.3150468788E-03,7.808000E-02
2.3150718788E-03,7.910000E-02
2.3150968788E-03,8.020000E-02
2.3151218788E-03,8.138000E-02
2.3151468788E-03,8.257000E-02
2.3151718788E-03,8.375000E-02
2.3151968788E-03,8.502000E-02
2.3152218788E-03,8.629000E-02
2.3152468788E-03,8.756000E-02
2.3152718788E-03,8.883000E-02
2.3152968788E-03,9.009000E-02
2.3153218788E-03,9.136000E-02
2.3153468788E-03,9.246000E-02
2.3153718788E-03,9.348000E-02
2.3153968788E-03,9.432000E-02
2.3154218788E-03,9.509000E-02
2.3154468788E-03,9.602000E-02
2.3154718788E-03,9.703000E-02
2.3154968788E-03,9.822000E-02
2.3155218788E-03,9.940000E-02
2.3155468788E-03,1.005800E-01
2.3155718788E-03,1.016800E-01
2.3155968788E-03,1.027000E-01
2.3156218788E-03,1.036300E-01
2.3156468788E-03,1.046500E-01
2.3156718788E-03,1.055800E-01
2.3156968788E-03,1.065100E-01
2.3157218788E-03,1.075200E-01
2.3157468788E-03,1.087100E-01
2.3157718788E-03,1.099700E-01
2.3157968788E-03,1.114100E-01
2.3158218788E-03,1.129400E-01
2.3158468788E-03,1.142900E-01
2.3158718788E-03,1.155600E-01
2.3158968788E-03,1.166600E-01
2.3159218788E-03,1.176700E-01
2.3159468788E-03,1.186000E-01
2.3159718788E-03,1.195300E-01
2.3159968788E-03,1.205500E-01
2.3160218788E-03,1.215600E-01
2.3160468788E-03,1.227500E-01
2.3160718788E-03,1.239300E-01
2.3160968788E-03,1.252900E-01
2.3161218788E-03,1.265600E-01
2.3161468788E-03,1.279100E-01
2.3161718788E-03,1.290900E-01
2.3161968788E-03,1.301100E-01
2.3162218788E-03,1.310400E-01
2.3162468788E-03,1.318900E-01
2.3162718788E-03,1.325600E-01
2.3162968788E-03,1.332400E-01
2.3163218788E-03,1.340000E-01
2.3163468788E-03,1.349300E-01
2.3163718788E-03,1.360300E-01
2.3163968788E-03,1.373000E-01
2.3164218788E-03,1.385700E-01
2.3164468788E-03,1.399200E-01
2.3164718788E-03,1.411900E-01
2.3164968788E-03,1.423800E-01
2.3165218788E-03,1.436400E-01
2.3165468788E-03,1.450000E-01
2.3165718788E-03,1.463500E-01
2.3165968788E-03,1.477000E-01
2.3166218788E-03,1.490600E-01
2.3166468788E-03,1.503300E-01
2.3166718788E-03,1.514300E-01
2.3166968788E-03,1.523600E-01
2.3167218788E-03,1.532000E-01
2.3167468788E-03,1.541300E-01
2.3167718788E-03,1.552300E-01
2.3167968788E-03,1.565000E-01
2.3168218788E-03,1.578600E-01
2.3168468788E-03,1.593800E-01
2.3168718788E-03,1.609900E-01
2.3168968788E-03,1.625900E-01
2.3169218788E-03,1.640300E-01
2.3169468788E-03,1.653900E-01
2.3169718788E-03,1.665700E-01
2.3169968788E-03,1.676700E-01
2.3170218788E-03,1.687700E-01
2.3170468788E-03,1.697000E-01
2.3170718788E-03,1.706300E-01
2.3170968788E-03,1.714800E-01
2.3171218788E-03,1.724100E-01
2.3171468788E-03,1.734200E-01
2.3171718788E-03,1.746900E-01
2.3171968788E-03,1.760400E-01
2.3172218788E-03,1.774000E-01
2.3172468788E-03,1.788400E-01
2.3172718788E-03,1.802700E-01
2.3172968788E-03,1.818000E-01
2.3173218788E-03,1.832300E-01
2.3173468788E-03,1.845900E-01
2.3173718788E-03,1.857700E-01
2.3173968788E-03,1.868700E-01
2.3174218788E-03,1.878000E-01
2.3174468788E-03,1.886500E-01
2.3174718788E-03,1.894900E-01
2.3174968788E-03,1.903400E-01
2.3175218788E-03,1.912700E-01
2.3175468788E-03,1.922000E-01
2.3175718788E-03,1.932200E-01
2.3175968788E-03,1.944000E-01
2.3176218788E-03,1.957600E-01
2.3176468788E-03,1.973600E-01
2.3176718788E-03,1.991400E-01
2.3176968788E-03,2.010800E-01
2.3177218788E-03,2.031100E-01
2.3177468788E-03,2.052300E-01
2.3177718788E-03,2.071800E-01
2.3177968788E-03,2.090400E-01
2.3178218788E-03,2.105600E-01
2.3178468788E-03,2.120000E-01
2.3178718788E-03,2.132700E-01
2.3178968788E-03,2.144500E-01
2.3179218788E-03,2.155500E-01
2.3179468788E-03,2.166500E-01
2.3179718788E-03,2.177500E-01
2.3179968788E-03,2.190200E-01
2.3180218788E-03,2.203700E-01
2.3180468788E-03,2.216400E-01
2.3180718788E-03,2.229100E-01
2.3180968788E-03,2.241800E-01
2.3181218788E-03,2.252800E-01
2.3181468788E-03,2.263800E-01
2.3181718788E-03,2.273900E-01
2.3181968788E-03,2.283200E-01
2.3182218788E-03,2.291700E-01
2.3182468788E-03,2.301000E-01
2.3182718788E-03,2.312000E-01
2.3182968788E-03,2.323900E-01
2.3183218788E-03,2.336500E-01
2.3183468788E-03,2.350100E-01
2.3183718788E-03,2.363600E-01
2.3183968788E-03,2.377100E-01
2.3184218788E-03,2.390700E-01
2.3184468788E-03,2.405900E-01
2.3184718788E-03,2.422000E-01
2.3184968788E-03,2.438100E-01
2.3185218788E-03,2.452400E-01
2.3185468788E-03,2.466000E-01
2.3185718788E-03,2.478700E-01
2.3185968788E-03,2.491400E-01
2.3186218788E-03,2.503200E-01
2.3186468788E-03,2.515900E-01
2.3186718788E-03,2.528600E-01
2.3186968788E-03,2.542100E-01
2.3187218788E-03,2.555600E-01
2.3187468788E-03,2.569200E-01
2.3187718788E-03,2.582700E-01
2.3187968788E-03,2.594600E-01
2.3188218788E-03,2.605600E-01
2.3188468788E-03,2.613200E-01
2.3188718788E-03,2.619900E-01
2.3188968788E-03,2.628400E-01
2.3189218788E-03,2.639400E-01
2.3189468788E-03,2.652900E-01
2.3189718788E-03,2.667300E-01
2.3189968788E-03,2.683400E-01
2.3190218788E-03,2.697800E-01
2.3190468788E-03,2.710500E-01
2.3190718788E-03,2.720600E-01
2.3190968788E-03,2.729100E-01
2.3191218788E-03,2.736700E-01
2.3191468788E-03,2.744300E-01
2.3191718788E-03,2.755300E-01
2.3191968788E-03,2.768000E-01
2.3192218788E-03,2.784100E-01
2.3192468788E-03,2.801000E-01
2.3192718788E-03,2.817900E-01
2.3192968788E-03,2.834000E-01
2.3193218788E-03,2.848300E-01
2.3193468788E-03,2.861000E-01
2.3193718788E-03,2.872900E-01
2.3193968788E-03,2.883000E-01
2.3194218788E-03,2.894000E-01
2.3194468788E-03,2.904200E-01
2.3194718788E-03,2.914300E-01
2.3194968788E-03,2.924500E-01
2.3195218788E-03,2.936300E-01
2.3195468788E-03,2.949900E-01
2.3195718788E-03,2.963400E-01
2.3195968788E-03,2.977800E-01
2.3196218788E-03,2.993000E-01
2.3196468788E-03,3.007400E-01
2.3196718788E-03,3.021800E-01
2.3196968788E-03,3.033600E-01
2.3197218788E-03,3.044600E-01
2.3197468788E-03,3.053900E-01
2.3197718788E-03,3.062400E-01
2.3197968788E-03,3.070800E-01
2.3198218788E-03,3.080100E-01
2.3198468788E-03,3.091100E-01
2.3198718788E-03,3.103800E-01
2.3198968788E-03,3.116500E-01
2.3199218788E-03,3.129200E-01
2.3199468788E-03,3.141900E-01
2.3199718788E-03,3.154600E-01
2.3199968788E-03,3.166400E-01
2.3200218788E-03,3.177400E-01
2.3200468788E-03,3.186700E-01
2.3200718788E-03,3.196000E-01
2.3200968788E-03,3.205300E-01
2.3201218788E-03,3.214600E-01
2.3201468788E-03,3.224800E-01
2.3201718788E-03,3.235800E-01
2.3201968788E-03,3.247600E-01
2.3202218788E-03,3.259500E-01
2.3202468788E-03,3.271300E-01
2.3202718788E-03,3.281500E-01
2.3202968788E-03,3.292500E-01
2.3203218788E-03,3.302600E-01
2.3203468788E-03,3.313600E-01
2.3203718788E-03,3.323800E-01
2.3203968788E-03,3.333100E-01
2.3204218788E-03,3.341500E-01
2.3204468788E-03,3.351700E-01
2.3204718788E-03,3.362700E-01
2.3204968788E-03,3.374500E-01
2.3205218788E-03,3.387200E-01
2.3205468788E-03,3.399900E-01
2.3205718788E-03,3.411800E-01
2.3205968788E-03,3.422800E-01
2.3206218788E-03,3.432100E-01
2.3206468788E-03,3.441400E-01
